circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
11,825,18,10,16,0,0,76.152,154,19,10,18,0,0,76.407,1,2,1,1,0,0,73.447,822,1,1,2,0,0,73.554,840,10,4,3,0,0,74.377,815,5,4,4,0,0,74.545,20,15,5,5,0,0,74.774,844,4,5,6,0,0,74.81700000000001,830,6,3,7,0,0,74.849,846,3,2,8,0,0,74.966,832,7,2,9,0,0,75.027,842,9,7,10,0,0,75.508,817,12,6,11,0,0,75.661,847,20,9,12,0,0,75.69800000000001,848,8,3,13,0,0,75.715,839,11,6,14,0,0,75.742,849,16,9,15,0,0,76.544,826,14,7,17,1,0,76.20400000000001,841,13,8,19,0,0,76.506,8,17,8,20,0,0,76.614
11,825,18,10,19,0,0,117.638,154,19,10,20,0,0,119.075,1,2,1,1,0,0,95.67,822,1,1,6,1,0,102.397,840,10,4,2,0,0,98.777,815,5,4,7,0,0,103.895,20,15,5,4,0,0,100.746,844,4,5,5,1,0,101.753,830,6,3,3,0,0,99.556,846,3,2,13,0,0,108.972,832,7,2,8,0,0,104.472,842,9,7,12,0,0,108.287,817,12,6,9,0,0,105.692,847,20,9,15,0,0,110.274,848,8,3,11,0,0,107.561,839,11,6,16,0,0,110.545,849,16,9,10,0,0,107.053,826,14,7,17,0,0,111.084,841,13,8,18,0,0,111.47,8,17,8,14,0,0,109.757
11,825,18,10,18,0,0,98.036,154,19,10,19,0,0,99.906,1,2,1,1,1,0,91.458,822,1,1,8,0,0,98.777,840,10,4,2,1,0,93.732,815,5,4,5,1,0,95.32,20,15,5,4,1,0,94.777,844,4,5,6,0,0,98.23,830,6,3,3,0,0,93.264,846,3,2,13,0,0,97.469,832,7,2,7,1,0,96.099,842,9,7,12,1,0,96.445,817,12,6,9,0,0,96.511,847,20,9,16,0,0,98.734,848,8,3,11,1,0,96.192,839,11,6,14,0,0,96.111,849,16,9,10,1,0,96.089,826,14,7,20,0,0,119.691,841,13,8,17,0,0,99.055,8,17,8,15,1,0,98.389
11,825,18,10,16,0,0,94.228,154,19,10,17,0,0,92.94,1,2,1,1,0,0,94.916,822,1,1,19,0,0,114.775,840,10,4,3,0,0,98.277,815,5,4,5,0,0,98.609,20,15,5,4,0,0,99.675,844,4,5,18,0,0,113.361,830,6,3,2,1,0,94.529,846,3,2,10,1,0,98.237,832,7,2,7,0,0,99.14,842,9,7,12,0,0,101.283,817,12,6,6,1,0,95.918,847,20,9,13,1,0,97.727,848,8,3,9,0,0,98.884,839,11,6,8,1,0,95.65,849,16,9,11,1,0,101.883,826,14,7,20,0,0,94.569,841,13,8,15,1,0,99.165,8,17,8,14,0,0,100.357
11,825,18,10,5,0,0,92.358,154,19,10,8,0,0,95.575,1,2,1,3,0,0,113.821,822,1,1,11,0,0,93.14,840,10,4,9,0,0,117.475,815,5,4,12,0,0,113.691,20,15,5,13,0,0,117.261,844,4,5,10,0,0,95.218,830,6,3,1,0,0,95.025,846,3,2,6,0,0,100.339,832,7,2,16,0,0,115.83,842,9,7,18,0,0,112.9,817,12,6,2,0,0,97.019,847,20,9,7,0,0,99.756,848,8,3,14,0,0,111.95,839,11,6,4,0,0,97.793,849,16,9,20,0,0,204.294,826,14,7,17,0,0,91.821,841,13,8,15,0,0,105.277,8,17,8,19,0,0,111.984
11,825,18,10,3,0,0,89.28399999999999,154,19,10,4,0,0,88.196,1,2,1,1,0,0,85.898,822,1,1,7,0,0,89.816,840,10,4,5,0,0,88.51,815,5,4,10,0,0,94.809,20,15,5,8,0,0,89.026,844,4,5,6,0,0,89.981,830,6,3,2,0,0,107.204,846,3,2,18,0,0,109.478,832,7,2,12,0,0,91.968,842,9,7,14,0,0,89.40899999999999,817,12,6,11,0,0,111.736,847,20,9,17,0,0,106.226,848,8,3,9,0,0,88.886,839,11,6,16,0,0,110.086,849,16,9,20,0,0,124.508,826,14,7,13,0,0,90.812,841,13,8,19,0,0,108.244,8,17,8,15,0,0,88.463
11,825,18,10,3,0,0,86.598,154,19,10,4,0,0,86.093,1,2,1,1,0,0,83.991,822,1,1,7,0,0,86.453,840,10,4,5,0,0,85.602,815,5,4,10,0,0,86.792,20,15,5,8,0,0,86.23,844,4,5,6,0,0,86.241,830,6,3,2,0,0,83.73,846,3,2,18,0,0,85.863,832,7,2,12,0,0,87.395,842,9,7,14,0,0,88.235,817,12,6,11,0,0,87.28,847,20,9,17,0,0,86.458,848,8,3,9,0,0,85.89,839,11,6,16,0,0,87.531,849,16,9,20,0,0,87.23,826,14,7,13,0,0,87.907,841,13,8,19,0,0,86.059,8,17,8,15,0,0,88.243
11,825,18,10,3,0,0,85.235,154,19,10,5,0,0,85.923,1,2,1,1,0,0,83.327,822,1,1,7,0,0,84.57,840,10,4,4,0,0,83.104,815,5,4,10,0,0,85.14,20,15,5,8,0,0,85.027,844,4,5,6,0,0,84.72,830,6,3,2,0,0,83.206,846,3,2,18,0,0,85.483,832,7,2,12,0,0,85.31700000000001,842,9,7,14,0,0,85.77199999999999,817,12,6,11,0,0,85.19200000000001,847,20,9,17,0,0,85.588,848,8,3,9,0,0,84.436,839,11,6,16,0,0,86.014,849,16,9,20,0,0,85.128,826,14,7,13,0,0,85.53999999999999,841,13,8,19,0,0,85.172,8,17,8,15,0,0,85.864
11,825,18,10,3,0,0,84.539,154,19,10,5,0,0,84.361,1,2,1,1,0,0,82.17,822,1,1,7,0,0,86.2,840,10,4,4,0,0,83.649,815,5,4,10,0,0,84.05199999999999,20,15,5,8,0,0,84.807,844,4,5,6,0,0,84.97800000000001,830,6,3,2,0,0,82.741,846,3,2,18,0,0,84.90899999999999,832,7,2,12,0,0,84.239,842,9,7,14,0,0,84.82900000000001,817,12,6,11,0,0,83.968,847,20,9,17,0,0,85.307,848,8,3,9,0,0,85.139,839,11,6,16,0,0,85.551,849,16,9,20,0,0,84.59700000000001,826,14,7,13,0,0,84.855,841,13,8,19,0,0,85.113,8,17,8,15,0,0,85.351
11,825,18,10,3,0,0,83.874,154,19,10,5,0,0,84.208,1,2,1,1,0,0,82.13,822,1,1,7,0,0,83.27199999999999,840,10,4,4,0,0,83.44,815,5,4,10,0,0,83.551,20,15,5,8,0,0,83.83,844,4,5,6,0,0,84.503,830,6,3,2,0,0,82.313,846,3,2,18,0,0,85.271,832,7,2,12,0,0,83.595,842,9,7,14,0,0,84.498,817,12,6,11,0,0,83.543,847,20,9,17,0,0,85.05,848,8,3,9,0,0,84.012,839,11,6,16,0,0,84.852,849,16,9,20,0,0,84.434,826,14,7,13,0,0,84.401,841,13,8,19,0,0,84.313,8,17,8,15,0,0,84.731
