circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
69,3,3,1,1,0,0,116.824,1,1,1,2,0,0,116.929,817,8,4,3,0,0,117.969,826,7,4,4,0,0,118.434,815,9,5,6,0,0,119.21,807,11,5,7,0,0,119.333,13,6,3,9,0,0,119.999,830,12,7,10,0,0,120.199,4,16,9,11,1,0,120.265,154,10,6,13,1,0,120.595,18,18,9,14,0,0,121.193,813,14,6,15,0,0,121.604,20,2,2,5,0,0,118.596,828,17,8,16,0,0,122.212,831,13,8,17,0,0,123.194,822,5,3,12,1,0,120.334,834,21,10,18,1,0,124.176,8,4,2,8,0,0,119.703,829,20,10,19,0,0,124.526,832,15,7,20,0,0,127.304
69,3,3,1,4,0,0,121.65,1,1,1,1,0,0,118.693,817,8,4,3,0,0,120.885,826,7,4,2,0,0,120.099,815,9,5,5,0,0,122.597,807,11,5,6,0,0,123.07,13,6,3,15,0,0,130.686,830,12,7,8,0,0,124.666,4,16,9,19,0,0,171.512,154,10,6,17,0,0,158.246,18,18,9,9,0,0,125.223,813,14,6,16,0,0,131.422,20,2,2,7,0,0,123.711,828,17,8,12,0,0,129.892,831,13,8,14,1,0,130.259,822,5,3,13,0,0,130.102,834,21,10,18,0,0,170.79399999999998,8,4,2,10,0,0,125.86,829,20,10,20,0,31,0.0,832,15,7,11,0,0,126.764
69,3,3,1,4,0,0,118.716,1,1,1,1,0,0,117.277,817,8,4,3,0,0,117.405,826,7,4,2,0,0,117.138,815,9,5,5,0,0,119.262,807,11,5,6,0,0,119.626,13,6,3,13,0,0,120.816,830,12,7,8,0,0,119.138,4,16,9,18,0,0,147.194,154,10,6,16,0,0,144.581,18,18,9,11,0,0,122.039,813,14,6,14,0,0,123.586,20,2,2,7,0,0,119.397,828,17,8,12,0,0,120.762,831,13,8,15,1,0,129.911,822,5,3,17,0,0,185.741,834,21,10,19,0,0,156.804,8,4,2,9,0,0,119.11,829,20,10,21,0,31,0.0,832,15,7,10,0,0,119.329
69,3,3,1,4,0,0,117.464,1,1,1,1,0,0,117.404,817,8,4,3,0,0,117.05,826,7,4,2,0,0,116.868,815,9,5,5,0,0,118.828,807,11,5,6,0,0,118.977,13,6,3,13,0,0,119.395,830,12,7,8,0,0,119.055,4,16,9,16,0,0,120.392,154,10,6,15,0,0,120.639,18,18,9,11,0,0,120.417,813,14,6,14,0,0,119.755,20,2,2,7,0,0,119.059,828,17,8,12,0,0,119.439,831,13,8,17,0,0,182.021,822,5,3,19,1,0,151.939,834,21,10,18,0,0,122.889,8,4,2,9,0,0,118.623,829,20,10,21,0,31,0.0,832,15,7,10,0,0,118.685
69,3,3,1,4,0,0,118.208,1,1,1,1,0,0,118.083,817,8,4,3,0,0,117.662,826,7,4,2,0,0,117.703,815,9,5,5,0,0,119.464,807,11,5,7,0,0,120.81,13,6,3,13,0,0,120.267,830,12,7,8,0,0,119.8,4,16,9,16,0,0,120.527,154,10,6,15,0,0,121.74,18,18,9,11,0,0,120.864,813,14,6,14,0,0,120.182,20,2,2,6,0,0,119.501,828,17,8,12,0,0,119.411,831,13,8,18,0,0,143.857,822,5,3,19,0,0,166.13,834,21,10,17,0,0,123.556,8,4,2,9,0,0,119.747,829,20,10,21,0,31,0.0,832,15,7,10,0,0,119.158
69,3,3,1,4,0,0,127.601,1,1,1,1,0,0,125.181,817,8,4,3,0,0,128.542,826,7,4,2,0,0,126.246,815,9,5,5,0,0,126.584,807,11,5,10,0,0,132.388,13,6,3,13,0,0,129.816,830,12,7,7,0,0,127.565,4,16,9,16,0,0,135.149,154,10,6,15,0,0,136.573,18,18,9,11,0,0,128.898,813,14,6,14,0,0,128.67,20,2,2,6,0,0,127.337,828,17,8,12,0,0,129.038,831,13,8,18,0,0,139.43,822,5,3,19,0,31,0.0,834,21,10,17,0,0,137.513,8,4,2,8,0,0,129.938,829,20,10,21,0,31,0.0,832,15,7,9,0,0,130.135
69,3,3,1,4,0,0,135.522,1,1,1,1,0,0,137.859,817,8,4,3,0,0,136.874,826,7,4,2,0,0,137.606,815,9,5,5,0,0,135.905,807,11,5,10,0,0,136.622,13,6,3,13,0,0,138.061,830,12,7,7,0,0,137.508,4,16,9,16,0,0,137.549,154,10,6,15,0,0,138.109,18,18,9,11,0,0,137.164,813,14,6,14,0,0,137.241,20,2,2,6,0,0,136.291,828,17,8,12,0,0,136.814,831,13,8,18,0,0,137.755,822,5,3,21,0,31,0.0,834,21,10,17,0,0,137.917,8,4,2,8,0,0,136.031,829,20,10,21,0,31,0.0,832,15,7,9,0,0,136.102
69,3,3,1,4,0,0,135.082,1,1,1,1,0,0,137.016,817,8,4,3,0,0,134.933,826,7,4,2,0,0,136.748,815,9,5,5,0,0,138.417,807,11,5,10,0,0,137.231,13,6,3,13,0,0,136.212,830,12,7,7,0,0,137.85399999999998,4,16,9,16,0,0,127.811,154,10,6,15,0,0,132.753,18,18,9,11,0,0,135.948,813,14,6,14,0,0,138.77100000000002,20,2,2,6,0,0,139.073,828,17,8,12,0,0,136.48,831,13,8,18,0,0,124.048,822,5,3,21,0,31,0.0,834,21,10,17,0,0,128.217,8,4,2,8,0,0,138.314,829,20,10,21,0,31,0.0,832,15,7,9,0,0,138.227
69,3,3,1,2,0,0,122.836,1,1,1,1,0,0,124.793,817,8,4,4,0,0,125.227,826,7,4,3,0,0,125.256,815,9,5,5,0,0,123.044,807,11,5,10,0,0,123.11,13,6,3,13,0,0,120.942,830,12,7,7,0,0,121.301,4,16,9,16,0,0,118.334,154,10,6,15,1,0,119.612,18,18,9,12,0,0,123.721,813,14,6,14,0,0,123.088,20,2,2,6,0,0,121.071,828,17,8,11,0,0,121.016,831,13,8,18,0,0,119.429,822,5,3,21,0,31,0.0,834,21,10,17,0,0,121.828,8,4,2,8,0,0,120.435,829,20,10,21,0,31,0.0,832,15,7,9,0,0,120.866
69,3,3,1,2,0,0,117.162,1,1,1,1,0,0,117.076,817,8,4,4,0,0,116.93,826,7,4,3,0,0,117.181,815,9,5,5,0,0,118.241,807,11,5,10,0,0,117.723,13,6,3,13,0,0,119.215,830,12,7,7,0,0,117.25,4,16,9,16,0,0,118.975,154,10,6,15,0,0,121.697,18,18,9,12,0,0,120.565,813,14,6,14,0,0,121.096,20,2,2,6,0,0,117.412,828,17,8,11,0,0,119.411,831,13,8,18,0,0,119.743,822,5,3,21,0,31,0.0,834,21,10,17,0,0,122.607,8,4,2,8,0,0,117.45,829,20,10,21,0,31,0.0,832,15,7,9,0,0,117.192
